node,collocate,cooc,coll_freq,logDice,register
conversational,evaluating,7,13,6.641,other
conversational,discovery,7,17,6.639,other
conversational,news,7,16,6.639,other
conversational,unlike,7,18,6.638,other
conversational,rapid,7,20,6.637,other
conversational,food,7,22,6.636,other
conversational,unify,7,21,6.636,other
conversational,interview,7,23,6.635,other
conversational,advisor,7,23,6.635,other
conversational,conventional,7,24,6.634,other
conversational,independent,7,25,6.634,other
conversational,recognition,7,25,6.634,other
conversational,emotion,7,26,6.633,other
conversational,modal,7,26,6.633,other
conversational,powerful,7,28,6.632,other
conversational,methodology,7,30,6.631,other
conversational,despite,7,30,6.631,other
conversational,progress,7,29,6.631,other
conversational,seek,7,31,6.63,other
conversational,overlook,7,33,6.629,other
conversational,memory,7,36,6.627,other
conversational,concept,7,38,6.626,other
conversational,field,7,41,6.624,other
conversational,receive,7,40,6.624,other
conversational,empirical,7,42,6.623,other
conversational,simulate,7,42,6.623,instrumental
conversational,prior,7,42,6.623,other
conversational,benefit,7,42,6.623,other
conversational,generative,7,43,6.622,other
conversational,usually,7,45,6.621,other
conversational,common,7,46,6.621,other
conversational,student,7,45,6.621,other
conversational,accurately,7,46,6.621,other
conversational,rating,7,47,6.62,instrumental
conversational,dynamically,7,48,6.619,other
conversational,advancement,7,49,6.619,other
conversational,suitable,7,51,6.618,other
conversational,optimization,7,52,6.617,instrumental
conversational,represent,7,54,6.616,other
conversational,optimal,7,69,6.606,other
conversational,solution,7,73,6.604,other
conversational,answer,7,76,6.602,other
conversational,prediction,7,80,6.6,instrumental
conversational,influence,7,79,6.6,other
conversational,discuss,7,79,6.6,other
conversational,scale,7,81,6.599,other
conversational,start,7,82,6.599,other
conversational,rely,7,85,6.597,other
conversational,target,7,87,6.595,other
conversational,select,7,94,6.591,other
conversational,association,7,94,6.591,other
conversational,utterance,7,94,6.591,other
conversational,external,7,106,6.584,other
conversational,content,7,109,6.582,other
conversational,space,7,117,6.577,other
conversational,owner,7,120,6.576,other
conversational,satisfaction,7,123,6.574,other
conversational,ask,7,151,6.557,other
conversational,socially,6,6,6.423,other
conversational,corss,6,7,6.423,other
conversational,attributes,6,6,6.423,instrumental
conversational,bubbles,6,6,6.423,other
conversational,rtcp,6,8,6.422,other
conversational,powered,6,8,6.422,other
conversational,rise,6,10,6.421,other
conversational,recwizard,6,10,6.421,other
conversational,rec,6,11,6.42,other
conversational,sapient,6,11,6.42,other
conversational,guapp,6,15,6.418,other
conversational,supervised,6,15,6.418,other
conversational,faceted,6,14,6.418,other
conversational,physical,6,17,6.416,other
conversational,graphs,6,18,6.416,other
conversational,destination,6,18,6.416,other
conversational,proceedings,6,17,6.416,other
conversational,educational,6,19,6.415,other
conversational,based,6,19,6.415,other
conversational,justification,6,20,6.414,other
conversational,phase,6,21,6.414,other
conversational,map,6,20,6.414,other
conversational,collection,6,24,6.412,other
conversational,sale,6,26,6.411,other
conversational,inspire,6,25,6.411,other
conversational,particularly,6,29,6.409,other
conversational,tail,6,28,6.409,other
conversational,communicate,6,30,6.408,other
conversational,co,6,30,6.408,other
conversational,linear,6,32,6.407,other
conversational,communication,6,33,6.406,other
conversational,examine,6,33,6.406,other
conversational,useful,6,35,6.405,other
conversational,tackle,6,35,6.405,other
conversational,great,6,35,6.405,other
conversational,combination,6,35,6.405,other
conversational,critical,6,37,6.404,other
conversational,making,6,36,6.404,other
conversational,popular,6,38,6.403,other
conversational,typically,6,39,6.403,other
conversational,explain,6,41,6.401,other
conversational,trust,6,42,6.401,other
conversational,fully,6,44,6.399,other
conversational,joint,6,44,6.399,other
conversational,power,6,44,6.399,other
conversational,virtual,6,47,6.398,other
conversational,style,6,48,6.397,other
conversational,cold,6,58,6.391,other
conversational,indicate,6,59,6.39,other
conversational,overall,6,59,6.39,other
conversational,highlight,6,61,6.389,other
conversational,factor,6,66,6.386,other
conversational,align,6,66,6.386,other
conversational,suggestion,6,75,6.38,other
conversational,identify,6,83,6.376,other
conversational,order,6,86,6.374,other
conversational,reduce,6,90,6.371,other
conversational,benchmark,6,104,6.363,other
conversational,experimental,6,125,6.35,other
conversational,employ,6,143,6.339,other
conversational,sociable,5,5,6.161,other
conversational,sixth,5,5,6.161,other
conversational,datasets,5,5,6.161,other
conversational,suite,5,8,6.159,other
conversational,interactions,5,8,6.159,other
conversational,begin,5,9,6.158,other
conversational,witness,5,9,6.158,other
conversational,revolutionize,5,10,6.158,other
conversational,argumentation,5,10,6.158,other
conversational,empathetic,5,9,6.158,other
conversational,intervention,5,11,6.157,other
conversational,big,5,11,6.157,other
conversational,cora,5,13,6.156,other
conversational,pairwise,5,13,6.156,other
conversational,regard,5,13,6.156,other
conversational,durecdial,5,13,6.156,other
conversational,foundation,5,15,6.155,other
conversational,modelling,5,15,6.155,instrumental
conversational,corpora,5,15,6.155,other
conversational,proactive,5,16,6.154,other
conversational,fuzzy,5,16,6.154,other
conversational,rapidly,5,16,6.154,other
conversational,identification,5,16,6.154,other
conversational,iteratively,5,18,6.153,other
conversational,life,5,18,6.153,other
conversational,seamlessly,5,17,6.153,other
conversational,primarily,5,17,6.153,other
conversational,cr,5,19,6.152,other
conversational,recsys,5,20,6.151,other
conversational,counterfactual,5,20,6.151,other
conversational,bubble,5,21,6.151,other
conversational,mode,5,22,6.15,other
conversational,distinct,5,23,6.15,other
conversational,early,5,23,6.15,other
conversational,theoretical,5,22,6.15,other
conversational,fairness,5,23,6.15,other
conversational,incremental,5,24,6.149,other
conversational,navigation,5,24,6.149,other
conversational,job,5,24,6.149,other
conversational,balance,5,24,6.149,other
conversational,refinement,5,24,6.149,other
conversational,evidence,5,26,6.148,other
conversational,widely,5,26,6.148,other
conversational,tourism,5,26,6.148,other
conversational,fashion,5,27,6.147,other
conversational,improved,5,27,6.147,other
conversational,complexity,5,29,6.146,other
conversational,industry,5,29,6.146,other
conversational,cost,5,29,6.146,other
conversational,establish,5,28,6.146,other
conversational,causal,5,29,6.146,other
conversational,bert,5,31,6.145,other
conversational,small,5,30,6.145,other
conversational,robot,5,31,6.145,other
conversational,confidence,5,32,6.144,other
conversational,sample,5,32,6.144,other
conversational,derive,5,32,6.144,other
conversational,desire,5,32,6.144,other
conversational,mixed,5,34,6.143,other
conversational,book,5,33,6.143,other
conversational,expert,5,34,6.143,other
conversational,evolve,5,35,6.142,other
conversational,skill,5,37,6.141,other
conversational,shot,5,40,6.139,other
conversational,cross,5,40,6.139,other
conversational,acquire,5,43,6.137,other
conversational,prove,5,44,6.136,other
conversational,consist,5,45,6.136,other
conversational,adopt,5,47,6.135,other
conversational,efficiently,5,46,6.135,other
conversational,guidance,5,47,6.135,other
conversational,perception,5,49,6.133,other
conversational,infer,5,49,6.133,other
conversational,meta,5,50,6.133,other
conversational,advantage,5,51,6.132,other
conversational,general,5,53,6.131,other
conversational,automatic,5,52,6.131,other
conversational,limit,5,53,6.131,other
conversational,finding,5,52,6.131,other
conversational,relevance,5,52,6.131,other
conversational,exclusive,5,52,6.131,other
conversational,face,5,55,6.13,other
conversational,describe,5,56,6.129,other
conversational,explicit,5,58,6.128,other
conversational,past,5,60,6.127,other
conversational,individual,5,59,6.127,other
conversational,stage,5,62,6.125,other
conversational,short,5,62,6.125,other
conversational,proceeding,5,65,6.123,other
conversational,future,5,68,6.122,other
conversational,choice,5,67,6.122,other
conversational,profile,5,69,6.121,instrumental
conversational,furthermore,5,71,6.12,other
conversational,rich,5,71,6.12,other
conversational,redial,5,73,6.119,other
conversational,kg,5,75,6.117,other
conversational,obtain,5,77,6.116,other
conversational,computational,5,86,6.111,other
conversational,single,5,87,6.11,other
conversational,structure,5,91,6.108,other
conversational,component,5,94,6.106,other
conversational,pre,5,104,6.1,other
conversational,questions,4,5,5.839,other
conversational,representative,4,5,5.839,other
conversational,fifth,4,5,5.839,other
conversational,extensively,4,5,5.839,other
conversational,multilingual,4,5,5.839,other
conversational,cpr,4,7,5.838,other
conversational,workflow,4,7,5.838,other
conversational,federated,4,6,5.838,other
conversational,neighboring,4,7,5.838,other
conversational,disentanglement,4,6,5.838,other
conversational,imitation,4,6,5.838,other
conversational,force,4,6,5.838,other
conversational,hutcrs,4,6,5.838,other
conversational,burst,4,6,5.838,other
conversational,methods,4,8,5.837,other
conversational,c,4,8,5.837,other
conversational,cs,4,8,5.837,other
conversational,schema,4,8,5.837,other
conversational,hycorec,4,8,5.837,other
conversational,laptop,4,10,5.836,other
conversational,manage,4,11,5.835,other
conversational,mcr,4,11,5.835,other
conversational,systematic,4,11,5.835,other
conversational,relatively,4,13,5.834,other
conversational,diagnosis,4,13,5.834,other
conversational,daily,4,12,5.834,other
conversational,gather,4,12,5.834,other
conversational,debiase,4,13,5.834,other
conversational,hoc,4,13,5.834,other
conversational,contextually,4,12,5.834,other
conversational,mg,4,13,5.834,other
conversational,constrain,4,13,5.834,other
conversational,expertise,4,12,5.834,other
conversational,facility,4,13,5.834,other
conversational,holistic,4,12,5.834,other
conversational,actively,4,14,5.833,other
conversational,date,4,15,5.833,other
conversational,clustering,4,14,5.833,other
conversational,gui,4,15,5.833,other
conversational,failure,4,15,5.833,other
conversational,tourist,4,14,5.833,other
conversational,adversarial,4,16,5.832,other
conversational,distillation,4,16,5.832,other
conversational,attempt,4,18,5.831,other
conversational,device,4,17,5.831,other
conversational,logic,4,17,5.831,other
conversational,comprise,4,17,5.831,other
conversational,subsession,4,17,5.831,other
conversational,capable,4,18,5.831,other
conversational,director,4,17,5.831,other
conversational,preliminary,4,19,5.83,other
conversational,robust,4,19,5.83,other
conversational,fast,4,20,5.829,other
conversational,extraction,4,20,5.829,other
conversational,unit,4,20,5.829,other
conversational,dual,4,20,5.829,other
conversational,preferred,4,22,5.828,other
conversational,regret,4,23,5.828,other
conversational,poi,4,22,5.828,other
conversational,promise,4,23,5.828,other
conversational,science,4,24,5.827,other
conversational,highly,4,26,5.826,other
conversational,cors,4,25,5.826,other
conversational,theory,4,27,5.825,other
conversational,bridge,4,27,5.825,other
conversational,superior,4,27,5.825,other
conversational,management,4,29,5.824,other
conversational,flow,4,28,5.824,other
conversational,relative,4,28,5.824,other
conversational,health,4,28,5.824,other
conversational,demand,4,30,5.823,other
conversational,change,4,31,5.823,other
conversational,article,4,31,5.823,other
conversational,subjective,4,30,5.823,other
conversational,researcher,4,32,5.822,other
conversational,digital,4,34,5.821,other
conversational,access,4,33,5.821,other
conversational,overcome,4,33,5.821,other
conversational,image,4,33,5.821,other
conversational,handle,4,34,5.821,other
conversational,chatgpt,4,33,5.821,other
conversational,publicly,4,34,5.821,other
conversational,people,4,35,5.82,other
conversational,latent,4,37,5.819,other
conversational,rate,4,36,5.819,other
conversational,corpus,4,37,5.819,other
conversational,tailor,4,36,5.819,other
conversational,fail,4,42,5.816,other
conversational,perspective,4,41,5.816,other
conversational,negative,4,42,5.816,other
conversational,processing,4,42,5.816,other
conversational,suffer,4,42,5.816,other
conversational,objective,4,43,5.815,other
conversational,observe,4,44,5.815,other
conversational,define,4,45,5.814,other
conversational,solve,4,46,5.813,other
conversational,tune,4,46,5.813,other
conversational,tuning,4,46,5.813,other
conversational,offline,4,48,5.812,other
conversational,addition,4,50,5.811,other
conversational,embed,4,55,5.808,other
conversational,embedding,4,56,5.807,instrumental
conversational,public,4,56,5.807,other
conversational,source,4,57,5.806,other
conversational,web,4,59,5.805,other
conversational,gap,4,63,5.803,other
conversational,conference,4,78,5.794,other
conversational,improvement,4,82,5.791,other
conversational,neural,4,87,5.788,other
conversational,license,4,90,5.786,other
conversational,nature,4,96,5.783,other
conversational,complex,4,97,5.782,other
conversational,follow,4,109,5.775,other
conversational,ieee,4,113,5.772,other
conversational,compete,4,117,5.77,other
conversational,training,4,147,5.752,other
conversational,level,4,169,5.739,other
conversational,module,4,190,5.727,other
conversational,generating,3,5,5.424,other
conversational,strategies,3,5,5.424,other
conversational,rethink,3,5,5.424,other
conversational,claybot,3,5,5.424,other
conversational,trail,3,5,5.424,other
conversational,lingual,3,5,5.424,other
conversational,elderly,3,5,5.424,other
conversational,devote,3,5,5.424,other
conversational,debate,3,5,5.424,other
conversational,dcrs,3,6,5.423,other
conversational,viable,3,6,5.423,other
conversational,annotated,3,7,5.423,other
conversational,garner,3,6,5.423,other
conversational,nudge,3,6,5.423,other
conversational,generalized,3,6,5.423,other
conversational,central,3,6,5.423,other
conversational,neutral,3,7,5.423,other
conversational,matter,3,6,5.423,other
conversational,ccr,3,7,5.423,other
conversational,dietary,3,7,5.423,other
conversational,handling,3,6,5.423,other
conversational,cultural,3,7,5.423,other
conversational,trustworthy,3,6,5.423,other
conversational,mixture,3,7,5.423,other
conversational,accessibility,3,7,5.423,other
conversational,muse,3,6,5.423,other
conversational,requirements,3,7,5.423,other
conversational,eat,3,8,5.422,other
conversational,foster,3,8,5.422,other
conversational,typical,3,8,5.422,other
conversational,meal,3,8,5.422,other
conversational,interfaces,3,8,5.422,other
conversational,convrec,3,8,5.422,other
conversational,dominance,3,10,5.421,other
conversational,compromise,3,10,5.421,other
conversational,abstract,3,10,5.421,other
conversational,reformulation,3,10,5.421,other
conversational,building,3,10,5.421,other
conversational,vague,3,9,5.421,other
conversational,encounter,3,10,5.421,other
conversational,persuasion,3,9,5.421,other
conversational,explanations,3,10,5.421,other
conversational,believe,3,11,5.42,other
conversational,argue,3,11,5.42,other
conversational,caregiver,3,11,5.42,other
conversational,fair,3,11,5.42,other
conversational,revisit,3,11,5.42,other
conversational,autonomously,3,12,5.419,other
conversational,expectation,3,12,5.419,other
conversational,practitioner,3,12,5.419,other
conversational,demonstration,3,13,5.419,other
conversational,iii,3,12,5.419,other
conversational,availability,3,12,5.419,other
conversational,proposal,3,12,5.419,other
conversational,classical,3,12,5.419,other
conversational,modular,3,13,5.419,other
conversational,strategic,3,12,5.419,other
conversational,minimize,3,14,5.418,other
conversational,few,3,15,5.418,other
conversational,distinguish,3,15,5.418,other
conversational,expect,3,15,5.418,other
conversational,cis,3,14,5.418,other
conversational,variational,3,15,5.418,other
conversational,assistance,3,14,5.418,other
conversational,incomplete,3,14,5.418,other
conversational,gpt,3,15,5.418,other
conversational,involvement,3,14,5.418,other
conversational,era,3,14,5.418,other
conversational,automate,3,14,5.418,other
conversational,deploy,3,15,5.418,other
conversational,car,3,14,5.418,other
conversational,hop,3,16,5.417,other
conversational,interesting,3,18,5.416,other
conversational,ambiguity,3,17,5.416,other
conversational,actor,3,17,5.416,other
conversational,passage,3,17,5.416,other
conversational,simultaneously,3,18,5.416,other
conversational,place,3,17,5.416,other
conversational,interactively,3,18,5.416,other
conversational,modality,3,19,5.415,other
conversational,soft,3,19,5.415,other
conversational,persona,3,19,5.415,other
conversational,emotional,3,19,5.415,other
conversational,concern,3,20,5.414,other
conversational,correspond,3,20,5.414,other
conversational,ir,3,20,5.414,other
conversational,clarification,3,20,5.414,other
conversational,transfer,3,20,5.414,other
conversational,personality,3,20,5.414,other
conversational,decide,3,22,5.413,other
conversational,special,3,22,5.413,other
conversational,initial,3,23,5.413,other
conversational,fuse,3,22,5.413,other
conversational,bundle,3,22,5.413,other
conversational,supervise,3,23,5.413,other
conversational,sales,3,23,5.413,other
conversational,comparative,3,24,5.412,other
conversational,advanced,3,24,5.412,other
conversational,strong,3,24,5.412,other
conversational,instance,3,25,5.411,other
conversational,bayesian,3,26,5.411,other
conversational,difference,3,26,5.411,other
conversational,literature,3,27,5.41,other
conversational,direct,3,27,5.41,other
conversational,assume,3,27,5.41,other
conversational,annotate,3,28,5.409,other
conversational,naturally,3,28,5.409,other
conversational,transparency,3,29,5.409,other
conversational,implementation,3,28,5.409,other
conversational,category,3,31,5.408,other
conversational,rl,3,31,5.408,other
conversational,discover,3,30,5.408,other
conversational,directly,3,31,5.408,other
conversational,clarify,3,31,5.408,other
conversational,take,3,32,5.407,other
conversational,possible,3,32,5.407,other
conversational,extend,3,32,5.407,other
conversational,description,3,34,5.406,other
conversational,importance,3,35,5.405,other
conversational,enrich,3,37,5.404,other
conversational,estimation,3,36,5.404,other
conversational,main,3,39,5.403,other
conversational,ignore,3,38,5.403,other
conversational,positive,3,38,5.403,other
conversational,parameter,3,38,5.403,other
conversational,video,3,40,5.402,other
conversational,function,3,40,5.402,other
conversational,choose,3,40,5.402,other
conversational,mention,3,42,5.401,other
conversational,know,3,42,5.401,other
conversational,characteristic,3,43,5.4,other
conversational,inference,3,43,5.4,other
conversational,similarity,3,46,5.398,other
conversational,remain,3,48,5.397,other
conversational,utility,3,49,5.396,other
conversational,signal,3,49,5.396,instrumental
conversational,integration,3,50,5.396,other
conversational,perceive,3,50,5.396,other
conversational,optimize,3,52,5.395,instrumental
conversational,participant,3,54,5.393,other
conversational,score,3,54,5.393,other
conversational,measure,3,54,5.393,other
conversational,effort,3,55,5.393,other
conversational,finally,3,58,5.391,other
conversational,update,3,60,5.39,other
conversational,relation,3,60,5.39,other
conversational,platform,3,61,5.389,other
conversational,machine,3,63,5.388,other
conversational,resource,3,63,5.388,other
conversational,candidate,3,63,5.388,other
conversational,technical,3,72,5.382,other
conversational,metric,3,72,5.382,other
conversational,personal,3,82,5.376,other
conversational,customer,3,97,5.367,other
conversational,contain,3,104,5.363,other
conversational,right,3,107,5.361,other
conversational,lead,3,118,5.354,other
dialog,utterance,13,94,10.443,other
dialog,context,19,262,10.359,other
dialog,persona,8,19,10.148,other
dialog,end,13,167,10.134,other
dialog,generate,17,357,9.935,other
dialog,generation,14,258,9.931,other
dialog,act,7,24,9.925,other
dialog,ground,7,37,9.847,other
dialog,response,14,294,9.824,other
dialog,turn,11,193,9.798,other
dialog,give,8,83,9.795,other
dialog,interactive,10,161,9.779,other
dialog,multi,18,462,9.773,other
dialog,previous,8,103,9.701,other
dialog,proactively,6,26,9.69,other
dialog,personalized,9,149,9.674,other
dialog,initiative,6,31,9.66,other
dialog,chinese,6,32,9.654,other
dialog,system,59,2217,9.636,other
dialog,lead,8,118,9.634,other
dialog,dataset,17,517,9.578,other
dialog,recommendation,65,2577,9.577,other
dialog,entity,9,181,9.552,other
dialog,human,11,283,9.508,other
dialog,record,5,22,9.452,other
dialog,goal,8,168,9.43,other
dialog,naturally,5,28,9.415,other
dialog,mixed,5,34,9.379,other
dialog,knowledge,19,729,9.37,other
dialog,module,8,190,9.349,other
dialog,customer,6,97,9.313,other
dialog,framework,12,411,9.302,other
dialog,item,21,907,9.264,other
dialog,task,11,397,9.209,other
dialog,work,8,236,9.193,other
dialog,durecdial,4,13,9.186,other
dialog,base,27,1314,9.179,other
dialog,experiment,9,300,9.17,other
dialog,graph,10,363,9.155,other
dialog,type,6,143,9.113,other
dialog,history,5,86,9.103,other
dialog,informative,4,29,9.087,other
dialog,integrate,6,152,9.077,other
dialog,situation,4,31,9.075,other
dialog,different,7,214,9.073,other
dialog,component,5,94,9.065,other
dialog,skill,4,37,9.04,other
dialog,guide,5,101,9.032,other
dialog,propose,14,667,9.028,other
dialog,contain,5,104,9.018,other
dialog,efficiently,4,46,8.989,other
dialog,construct,5,115,8.969,other
dialog,real,7,249,8.959,other
dialog,appropriate,4,53,8.95,other
dialog,implement,4,55,8.939,other
dialog,language,12,593,8.932,other
dialog,need,7,264,8.913,other
dialog,utilize,5,134,8.887,other
dialog,train,5,134,8.887,other
dialog,structured,4,68,8.871,other
dialog,multimodal,4,69,8.866,other
dialog,feature,7,283,8.856,instrumental
dialog,adapt,4,73,8.845,other
dialog,information,10,509,8.828,other
dialog,sequence,4,77,8.825,other
dialog,seeker,3,5,8.823,other
dialog,tp,3,5,8.823,other
dialog,msdf,3,6,8.817,other
dialog,facilitate,4,84,8.791,other
dialog,page,3,13,8.771,other
dialog,speak,3,14,8.765,other
dialog,avoid,3,14,8.765,other
dialog,model,17,1070,8.763,instrumental
dialog,user,47,3342,8.759,other
dialog,datum,7,320,8.752,other
dialog,policy,4,101,8.71,instrumental
dialog,initiate,3,23,8.708,other
dialog,plan,3,27,8.684,other
dialog,time,5,190,8.671,other
dialog,movie,4,110,8.669,other
dialog,communicate,3,30,8.666,other
dialog,take,3,32,8.654,other
dialog,grow,3,32,8.654,other
dialog,template,3,32,8.654,other
dialog,design,6,286,8.625,other
dialog,function,3,40,8.608,other
dialog,travel,3,42,8.596,other
dialog,determine,3,43,8.591,other
dialog,observe,3,44,8.585,other
dialog,sequential,3,50,8.552,other
dialog,find,4,138,8.549,other
dialog,suitable,3,51,8.546,other
dialog,automatic,3,52,8.541,other
dialog,non,3,57,8.514,other
dialog,step,3,59,8.503,other
dialog,web,3,59,8.503,other
dialog,multiple,4,152,8.492,other
dialog,achieve,4,153,8.488,other
dialog,scenario,4,157,8.473,other
dialog,align,3,66,8.466,other
dialog,form,3,69,8.451,other
dialog,view,3,71,8.44,other
dialog,rich,3,71,8.44,other
dialog,express,3,73,8.43,other
dialog,challenge,5,264,8.427,other
dialog,approach,8,550,8.426,other
dialog,study,6,360,8.425,other
dialog,round,3,77,8.41,other
dialog,product,7,464,8.406,other
dialog,good,3,79,8.4,other
dialog,start,3,82,8.385,other
dialog,single,3,87,8.361,other
dialog,method,7,502,8.328,other
dialog,introduce,4,196,8.328,other
dialog,result,6,404,8.318,other
dialog,specifically,3,99,8.304,other
dialog,large,5,310,8.294,other
dialog,content,3,109,8.259,other
dialog,offer,3,109,8.259,other
dialog,aim,4,220,8.245,other
dialog,preference,13,1198,8.239,instrumental
dialog,learn,4,224,8.232,instrumental
dialog,provide,6,460,8.193,other
dialog,effectively,3,129,8.171,other
dialog,traditional,3,130,8.167,other
dialog,understand,3,131,8.163,other
dialog,significant,3,132,8.159,other
dialog,interest,5,377,8.12,other
dialog,application,3,142,8.117,other
dialog,leverage,3,146,8.101,other
dialog,focus,3,161,8.042,other
dialog,extensive,3,161,8.042,other
dialog,online,3,162,8.038,other
dialog,capture,3,167,8.019,instrumental
dialog,performance,4,295,8.014,other
dialog,recommend,4,296,8.011,other
dialog,retrieval,3,171,8.004,other
dialog,research,4,304,7.989,other
dialog,enhance,4,306,7.983,other
dialog,reasoning,3,178,7.978,other
dialog,evaluate,3,179,7.974,other
dialog,explanation,3,181,7.967,other
dialog,support,3,182,7.963,other
dialog,aware,3,189,7.938,other
dialog,high,3,203,7.888,other
dialog,interaction,6,620,7.885,other
dialog,present,3,207,7.874,other
dialog,strategy,3,207,7.874,other
dialog,recommender,13,1608,7.871,other
dialog,state,3,239,7.768,other
dialog,domain,3,298,7.591,other
dialog,natural,3,302,7.579,other
dialog,conversational,13,2285,7.414,other
dialog,crs,7,1150,7.396,other
dialog,paper,3,425,7.27,other
dialog,conversation,3,628,6.871,other
dialogue,task,81,397,11.19,other
dialogue,orient,53,94,11.026,other
dialogue,context,57,262,10.866,other
dialogue,recommendation,169,2577,10.706,other
dialogue,generation,49,258,10.653,other
dialogue,user,197,3342,10.627,other
dialogue,system,135,2217,10.547,other
dialogue,preference,87,1198,10.523,instrumental
dialogue,turn,41,193,10.493,other
dialogue,multi,47,462,10.325,other
dialogue,dataset,48,517,10.29,other
dialogue,information,47,509,10.269,other
dialogue,goal,34,168,10.263,other
dialogue,natural,38,302,10.224,other
dialogue,base,74,1314,10.206,other
dialogue,pre,30,104,10.188,other
dialogue,sales,24,23,10.011,other
dialogue,language,40,593,9.943,other
dialogue,interactive,27,161,9.941,other
dialogue,historical,25,98,9.935,other
dialogue,human,30,283,9.91,other
dialogue,state,28,239,9.874,other
dialogue,model,51,1070,9.851,instrumental
dialogue,item,46,907,9.839,other
dialogue,type,24,143,9.8,other
dialogue,evaluation,29,328,9.799,other
dialogue,domain,28,298,9.789,other
dialogue,module,25,190,9.784,other
dialogue,knowledge,39,729,9.766,other
dialogue,exist,27,295,9.741,other
dialogue,provide,31,460,9.727,other
dialogue,high,24,203,9.705,other
dialogue,quality,24,233,9.66,other
dialogue,focus,22,161,9.646,other
dialogue,satisfaction,21,123,9.641,other
dialogue,method,30,502,9.63,other
dialogue,conversational,73,2285,9.628,other
dialogue,generate,25,357,9.546,other
dialogue,current,21,188,9.536,other
dialogue,real,22,249,9.511,other
dialogue,response,23,294,9.511,other
dialogue,crs,42,1150,9.509,other
dialogue,strategy,21,207,9.507,other
dialogue,propose,31,667,9.497,other
dialogue,e,18,109,9.442,other
dialogue,result,24,404,9.426,other
dialogue,agent,21,268,9.416,other
dialogue,corpus,16,37,9.4,other
dialogue,engage,16,61,9.356,other
dialogue,capture,18,167,9.347,instrumental
dialogue,datum,21,320,9.344,other
dialogue,commerce,16,84,9.315,other
dialogue,understanding,16,91,9.303,other
dialogue,prompt,17,147,9.296,other
dialogue,policy,16,101,9.286,instrumental
dialogue,session,17,163,9.27,other
dialogue,semantic,17,207,9.202,other
dialogue,improve,19,334,9.18,other
dialogue,interaction,24,620,9.177,other
dialogue,include,16,167,9.177,other
dialogue,learning,20,425,9.137,instrumental
dialogue,recommender,40,1608,9.125,other
dialogue,challenge,17,264,9.117,other
dialogue,conversation,23,628,9.107,other
dialogue,utterance,14,94,9.105,other
dialogue,different,16,214,9.104,other
dialogue,mainly,13,46,9.084,other
dialogue,framework,19,411,9.081,other
dialogue,approach,21,550,9.06,other
dialogue,specific,14,145,9.019,other
dialogue,history,13,86,9.012,other
dialogue,flow,12,28,9.002,other
dialogue,design,16,286,8.999,other
dialogue,systems,17,358,8.988,other
dialogue,enhance,16,306,8.971,other
dialogue,representation,14,196,8.939,instrumental
dialogue,train,13,134,8.931,other
dialogue,study,16,360,8.898,other
dialogue,experiment,15,300,8.886,other
dialogue,aspect,12,97,8.878,other
dialogue,entity,13,181,8.855,other
dialogue,behavior,12,134,8.815,other
dialogue,fine,12,143,8.8,other
dialogue,aim,13,220,8.795,other
dialogue,issue,12,161,8.771,other
dialogue,work,13,236,8.771,other
dialogue,end,12,167,8.762,other
dialogue,counseling,10,16,8.762,other
dialogue,evaluate,12,179,8.743,other
dialogue,annotate,10,28,8.739,other
dialogue,management,10,29,8.737,other
dialogue,mixed,10,34,8.728,other
dialogue,chat,10,42,8.713,other
dialogue,consist,10,45,8.707,other
dialogue,leverage,11,146,8.67,other
dialogue,personalized,11,149,8.665,other
dialogue,rich,10,71,8.66,other
dialogue,limited,10,75,8.653,other
dialogue,use,12,242,8.647,other
dialogue,extensive,11,161,8.646,other
dialogue,elicit,10,79,8.646,instrumental
dialogue,facilitate,10,84,8.637,other
dialogue,level,11,169,8.633,other
dialogue,paper,14,425,8.622,other
dialogue,diverse,10,94,8.62,other
dialogue,contextual,10,96,8.616,other
dialogue,problem,11,182,8.612,other
dialogue,introduce,11,196,8.591,other
dialogue,lead,10,118,8.579,other
dialogue,intent,10,132,8.555,instrumental
dialogue,utilize,10,134,8.552,other
dialogue,recent,10,135,8.55,other
dialogue,question,11,226,8.545,other
dialogue,enable,10,148,8.529,other
dialogue,machine,9,63,8.522,other
dialogue,set,10,155,8.518,other
dialogue,effectiveness,10,166,8.5,other
dialogue,prediction,9,80,8.492,instrumental
dialogue,perform,9,81,8.49,other
dialogue,combine,9,92,8.471,other
dialogue,service,9,92,8.471,other
dialogue,specifically,9,99,8.459,other
dialogue,guide,9,101,8.456,other
dialogue,benchmark,9,104,8.451,other
dialogue,stampsy,8,10,8.451,other
dialogue,movie,9,110,8.44,other
dialogue,construct,9,115,8.432,other
dialogue,conduct,9,116,8.43,other
dialogue,modeling,9,121,8.422,instrumental
dialogue,psychological,8,26,8.421,other
dialogue,novel,10,218,8.42,other
dialogue,term,10,225,8.409,other
dialogue,common,8,46,8.383,other
dialogue,integrate,9,152,8.371,other
dialogue,multiple,9,152,8.371,other
dialogue,collect,8,56,8.365,other
dialogue,dynamic,9,157,8.363,other
dialogue,resource,8,63,8.353,other
dialogue,redial,8,73,8.335,other
dialogue,obtain,8,77,8.328,other
dialogue,lack,8,85,8.313,other
dialogue,recommend,10,296,8.307,other
dialogue,deep,8,94,8.298,other
dialogue,large,10,310,8.287,other
